Id,Price(EUR),Location,Address,Rooms,Heating,SetUp,Elevator,Stores,Area(m2),Evident,State,Infrared,YearOfBuild,Floor
15,5.0,Petrovaradin,Petrovaradin,2,grejanje na struju,namešteno,ima lift (1),"kablovska, internet, TV, klima, veš mašina, sudo mašina, frižider, šporet, ležaj",71,uknjiženo,renovirano,useljivo,1900,1
16,2.0,Bulevar Evrope,Bulevar Evrope,2,centralno grejanje,prazno,ima lift (1),"interfon, klima, Kanalizacija",24,uknjiženo,novo,useljivo,1900,3
17,4.0,Novo Naselje,Novo Naselje,2,centralno grejanje,polunamešteno,ima lift (1),"kablovska, internet, interfon, frižider, šporet, Kanalizacija",65,uknjiženo,novo,useljivo,1900,visoko
18,6.0,Sajmište,Sajmište,3,centralno grejanje,prazno,ima lift (1),"kablovska, internet, interfon, frižider, šporet, Kanalizacija",68,uknjiženo,novo,useljivo,1900,1
19,5.0,Klisa,Klisa,4,podno grejanje,prazno,ima lift (1),"kablovska, internet, interfon, frižider, šporet, Kanalizacija",91,uknjiženo,novo,useljivo,2022,prizemlje
20,1.0,Grbavica,Grbavica,4,centralno grejanje,polunamešteno,ima lift (1),"kablovska, internet, interfon, frižider, šporet, Kanalizacija",19,uknjiženo,novo,useljivo,2022,2
21,5.0,Liman,Liman 2,2,centralno grejanje,prazno,ima lift (1),"kablovska, internet, interfon, frižider, šporet, Kanalizacija",61,uknjiženo,novo,useljivo,2022,2
22,3.0,Telep,Telep,1,centralno grejanje,namešteno,ima lift (1),"kablovska, internet, interfon, frižider, šporet, Kanalizacija",42,uknjiženo,novo,useljivo,2022,1
23,3.0,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),1,grejanje na gas,prazno,ima lift (1),"telefon, kablovska, internet, TV, klima, veš mašina, sudo mašina, frižider, šporet, ležaj",38,uknjiženo,novo,useljivo,2022,prizemlje
24,5.0,Grbavica,Grbavica,2,grejanje na gas,namešteno,ima lift (1),"telefon, kablovska, internet, TV, klima, veš mašina, sudo mašina, frižider, šporet, ležaj",56,uknjiženo,novo,useljivo,2022,6
25,2.0,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),0.5,centralno grejanje,namešteno,ima lift (1),"kablovska, internet, interfon",27,uknjiženo,uobičajeno stanje,useljivo,2013,3
26,2.0,Novo Naselje,Bistrica,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",43,uknjiženo,uobičajeno stanje,useljivo,2013,1
27,5.0,Telep,Bulevar Patrijarha Pavla,3,centralno grejanje,prazno,ima lift (1),"telefon, interfon, klima",76,uknjiženo,uobičajeno stanje,useljivo,2013,4
28,3.0,Stari Grad,Jevrejska,1,centralno grejanje,prazno,ima lift (1),telefon,37,uknjiženo,uobičajeno stanje,useljivo,2013,3
29,2.0,Podbara,Jug Bogdana,0.5,grejanje na gas,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",21,uknjiženo,uobičajeno stanje,useljivo,2013,5
30,3.0,Rotkvarija,Vojvode Šupljikca,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",50,uknjiženo,uobičajeno stanje,useljivo,2013,4
31,7.0,Novo Naselje,Rodoljuba Čolakovića,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",93,uknjiženo,uobičajeno stanje,useljivo,2013,5
32,5.0,Sajmište,Kopernikova,4.5,centralno grejanje,prazno,ima lift (1),"telefon, internet, interfon, klima",98,uknjiženo,uobičajeno stanje,useljivo,2013,3
33,3.0,Bulevar Oslobođenja,Novosadskog Sajma,1,centralno grejanje,prazno,ima lift (1),"telefon, klima",30,uknjiženo,uobičajeno stanje,useljivo,2013,1
34,15.0,Sajmište,Bore Prodanovića,5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",125,nije uknjiženo,novo,useljivo,2013,1
35,2.0,Detelinara,Cankareva,2,centralno grejanje,prazno,ima lift (1),"telefon, internet, interfon",37,nije uknjiženo,uobičajeno stanje,useljivo,2013,4
36,4.0,Stari Grad,Centar,2,grejanje na gas,prazno,ima lift (1),"telefon, internet, interfon",44,uknjiženo,uobičajeno stanje,useljivo,1999,3
37,2.0,Detelinara,Nova Detelinara,0.5,centralno grejanje,prazno,ima lift (1),"telefon, internet, interfon",26,uknjiženo,uobičajeno stanje,useljivo,2011,3
38,2.0,Novo Naselje,Novo Naselje,1,centralno grejanje,prazno,ima lift (1),"telefon, internet, interfon",28,uknjiženo,uobičajeno stanje,useljivo,2010,visoko
39,4.0,Futoška,Futoška,2.5,centralno grejanje,prazno,ima lift (1),"telefon, internet, interfon",65,uknjiženo,uobičajeno stanje,useljivo,2005,2
40,5.0,Podbara,Podbara,2.5,etažno grejanje,prazno,ima lift (1),"telefon, internet, interfon",61,uknjiženo,uobičajeno stanje,useljivo,2022,1
41,7.0,Telep,Telep,4,etažno grejanje,prazno,ima lift (1),"telefon, internet, interfon",87,uknjiženo,uobičajeno stanje,useljivo,2022,2
42,23.0,Stari Grad,Spens,6.5,centralno grejanje,prazno,ima lift (1),"telefon, interfon, klima",302,uknjiženo,novo,useljivo,2022,4
43,28.0,Bulevar Evrope,Bulevar Evrope,3,centralno grejanje,prazno,ima lift (1),"telefon, interfon, klima",230,uknjiženo,novo,useljivo,2022,11
44,14.0,Stari Grad,Centar,4.5,centralno grejanje,prazno,ima lift (1),"telefon, klima",175,uknjiženo,uobičajeno stanje,useljivo,2022,1
45,10.0,Novo Naselje,Dr Jovana Raškovića,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",130,uknjiženo,u izgradnji,useljivo,2022,visoko
46,6.0,Grbavica,Grbavica,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",103,uknjiženo,uobičajeno stanje,useljivo,2013,6
47,7.0,Detelinara,Nova Detelinara,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",88,uknjiženo,uobičajeno stanje,useljivo,2016,2
48,4.0,Salajka,Sajkaska,3.5,grejanje na gas,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",65,nije uknjiženo,u izgradnji,useljivo,2020,1
49,2.0,Novo Naselje,Stanoja Stanojevica,1,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",28,uknjiženo,uobičajeno stanje,useljivo,2010,visoko
50,2.0,Bulevar Evrope,Bulevar Evrope,0.5,etažno grejanje,prazno,ima lift (1),"telefon, kablovska",28,uknjiženo,u izgradnji,useljivo,2022,3
51,4.0,Stari Grad,Centar,2,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",44,uknjiženo,uobičajeno stanje,useljivo,1999,3
52,3.0,Bulevar Oslobođenja,Bulevar Oslobođenja,1.5,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",41,uknjiženo,uobičajeno stanje,useljivo,2006,3
53,5.0,Bulevar Oslobođenja,Bulevar Oslobođenja,3.5,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",81,uknjiženo,uobičajeno stanje,useljivo,2006,7
54,4.0,Stari Grad,Centar,1.5,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",35,uknjiženo,u izgradnji,useljivo,2006,4
55,2.0,Stari Grad,Centar,0.5,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",21,uknjiženo,uobičajeno stanje,useljivo,2006,2
56,2.0,Detelinara,Nova Detelinara,0.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",26,uknjiženo,uobičajeno stanje,useljivo,2007,3
57,2.0,Bulevar Oslobođenja,Bulevar Oslobođenja,1,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",33,uknjiženo,renovirano,useljivo,2007,3
58,4.0,Novo Naselje,Novo Naselje,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",85,uknjiženo,renovirano,useljivo,2007,4
59,24.0,Stari Grad,Centar,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, video nadzor, interfon, klima",180,uknjiženo,renovirano,useljivo,2007,3
60,2.0,Podbara,Podbara,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, video nadzor, interfon, klima",35,uknjiženo,u izgradnji,useljivo,2022,2
61,3.0,Klisa,Klisa,3.5,grejanje na gas,prazno,ima lift (1),"telefon, kablovska, internet, video nadzor, interfon, klima",62,uknjiženo,u izgradnji,useljivo,2022,1
62,1.0,Telep,Telep,0.5,grejanje na gas,prazno,ima lift (1),"telefon, kablovska, internet, video nadzor, interfon, klima",23,uknjiženo,uobičajeno stanje,useljivo,2006,prizemlje
63,5.0,Novo Naselje,Novo Naselje,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, video nadzor, interfon, klima",90,uknjiženo,uobičajeno stanje,useljivo,1996,3
64,5.0,Detelinara,Nova Detelinara,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, video nadzor, interfon, klima",82,uknjiženo,uobičajeno stanje,useljivo,2006,5
65,7.0,Liman,Liman 4,3,centralno grejanje,namešteno,ima lift (1),"kablovska, internet, TV, klima, veš mašina, sudo mašina, frižider, šporet, ležaj",77,uknjiženo,uobičajeno stanje,useljivo,2006,3
66,2.0,Jugovićevo,Jugovićevo,1,grejanje na gas,polunamešteno,ima lift (1),"telefon, kablovska, internet, video nadzor",42,uknjiženo,novo,useljivo,2010,visoko
67,4.0,Grbavica,"GRBAVICA, NOVI SAD",2,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska, internet, video nadzor",53,uknjiženo,novo,useljivo,2010,4
68,2.0,Petrovaradin,"BLOK 8, PETROVARADIN",0.5,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska, internet, video nadzor",24,uknjiženo,novo,useljivo,2010,3
69,4.0,Podbara,"PODBARA, NOVI SAD",2,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska, internet, video nadzor",47,uknjiženo,novo,useljivo,2010,3
70,5.0,Podbara,"PODBARA, NOVI SAD",2.5,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska, internet, video nadzor",78,uknjiženo,novo,useljivo,2010,4
71,4.0,Telep,"TELEP, NOVI SAD",2.5,grejanje na gas,polunamešteno,ima lift (1),"telefon, kablovska, internet, video nadzor",56,uknjiženo,novo,useljivo,2010,1
72,3.0,Telep,"TELEP, NOVI SAD",2,grejanje na gas,polunamešteno,ima lift (1),"telefon, kablovska, internet, video nadzor",61,uknjiženo,novo,useljivo,2010,3
73,3.0,Grbavica,"GRBAVICA, NOVI SAD",2,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska, internet, video nadzor",52,uknjiženo,novo,useljivo,2010,5
74,3.0,Telep,"TELEP, NOVI SAD",1.5,grejanje na gas,polunamešteno,ima lift (1),"telefon, kablovska, internet, video nadzor",38,uknjiženo,novo,useljivo,2010,2
75,2.0,Adice,"LIPOV GAJ, NOVI SAD",2.5,grejanje na gas,polunamešteno,ima lift (1),"telefon, kablovska, internet, video nadzor",42,uknjiženo,novo,useljivo,2010,prizemlje
76,2.0,Bulevar Oslobođenja,"BULEVAR, NOVI SAD",1.5,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska, internet, video nadzor",37,uknjiženo,novo,useljivo,2010,visoko
77,4.0,Sajmište,"SAJAM, NOVI SAD",3,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska, internet, video nadzor",67,uknjiženo,novo,useljivo,2010,1
78,4.0,Detelinara,"DETELINARA, NOVI SAD",3,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska, internet, video nadzor",66,uknjiženo,novo,useljivo,2010,2
79,9.0,Adamovićevo Naselje,"CARA DUSANA, NOVI SAD",3,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska, internet, video nadzor",106,uknjiženo,novo,useljivo,2010,6
80,3.0,Grbavica,Miše Dimitrijevića,2.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, video nadzor",52,uknjiženo,potrebno renoviranje,useljivo,2010,6
81,8.0,Petrovaradin,Blok 8,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, video nadzor",78,uknjiženo,uobičajeno stanje,useljivo,1900,2
82,11.0,Bulevar Evrope,Bulevar Evrope,5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, video nadzor",177,uknjiženo,uobičajeno stanje,useljivo,1900,5
83,2.0,Stari Grad,Jevrejska,0.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, video nadzor",24,uknjiženo,uobičajeno stanje,useljivo,1900,1
84,3.0,Stari Grad,Jevrejska,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, video nadzor",37,uknjiženo,uobičajeno stanje,useljivo,1900,1
85,4.0,Liman,Liman 2,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, video nadzor",53,uknjiženo,uobičajeno stanje,useljivo,1975,4
86,3.0,Liman,Liman 3,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, video nadzor",34,uknjiženo,uobičajeno stanje,useljivo,1971,4
87,2.0,Veternik,Veternik,1,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, video nadzor",31,uknjiženo,u izgradnji,useljivo,2022,2
88,5.0,Stari Grad,Centar,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, video nadzor",48,uknjiženo,uobičajeno stanje,useljivo,2022,3
89,4.0,Detelinara,Nova Detelinara,0.5,centralno grejanje,namešteno,ima lift (1),klima,60,uknjiženo,uobičajeno stanje,useljivo,2022,1
90,4.0,Adice,Adice,3,podno grejanje,prazno,ima lift (1),klima,80,uknjiženo,novo,useljivo,2022,1
91,4.0,Grbavica,Grbavica,4,centralno grejanje,prazno,ima lift (1),internet,78,uknjiženo,novo,useljivo,2022,1
92,2.0,Veternik,Veternik,2,podno grejanje,prazno,ima lift (1),internet,41,uknjiženo,novo,useljivo,2022,1
93,5.0,Podbara,Podbara,3,centralno grejanje,prazno,ima lift (1),internet,68,uknjiženo,novo,useljivo,2022,1
94,5.0,Liman,Liman 2,3,centralno grejanje,prazno,ima lift (1),internet,68,uknjiženo,uobičajeno stanje,useljivo,1970,3
95,1.0,Sremska Kamenica,Sremska Kamenica,2,centralno grejanje,prazno,ima lift (1),internet,76,uknjiženo,u izgradnji,useljivo,1970,prizemlje
96,3.0,Stari Grad,Centar,2.5,centralno grejanje,prazno,ima lift (1),internet,54,uknjiženo,u izgradnji,useljivo,1970,prizemlje
97,3.0,Novo Naselje,Bistrica,2,centralno grejanje,namešteno,ima lift (1),internet,39,uknjiženo,u izgradnji,useljivo,2022,6
98,11.0,Petrovaradin,Blok 8,4.5,centralno grejanje,namešteno,ima lift (1),internet,137,uknjiženo,uobičajeno stanje,useljivo,1960,2
99,4.0,Sajmište,Branka Bajića,2,centralno grejanje,namešteno,ima lift (1),internet,45,u procesu uknjižavanja,novo,useljivo,1960,5
100,2.0,Bulevar Oslobođenja,Bulevar Oslobođenja,2,centralno grejanje,namešteno,ima lift (1),internet,44,uknjiženo,novo,useljivo,1960,6
101,3.0,Salajka,Kisačka,1.5,centralno grejanje,prazno,ima lift (1),internet,43,uknjiženo,novo,useljivo,1960,6
102,4.0,Stari Grad,Jevrejska,2,centralno grejanje,prazno,ima lift (1),internet,52,uknjiženo,novo,useljivo,1960,1
103,4.0,Bulevar Oslobođenja,Bulevar Oslobođenja,2,centralno grejanje,prazno,ima lift (1),internet,50,uknjiženo,uobičajeno stanje,useljivo,1967,3
104,17.0,Petrovaradin,Blok 8,4,centralno grejanje,prazno,ima lift (1),internet,208,uknjiženo,uobičajeno stanje,useljivo,1980,5
105,2.0,Podbara,Podbara,0.5,grejanje na gas,prazno,ima lift (1),internet,21,uknjiženo,uobičajeno stanje,useljivo,2000,5
106,0.0,Rotkvarija,Socijalno,3,grejanje na gas,prazno,ima lift (1),internet,85,uknjiženo,uobičajeno stanje,useljivo,2018,7
107,10.0,Stari Grad,Stevana Branovačkog,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",56,uknjiženo,uobičajeno stanje,useljivo,2018,1
108,4.0,Grbavica,Grbavica,3.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",75,uknjiženo,uobičajeno stanje,useljivo,2013,5
109,6.0,Bulevar Oslobođenja,Bulevar Oslobođenja,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",88,uknjiženo,uobičajeno stanje,useljivo,1992,4
110,2.0,Telep,Telep,2.5,grejanje na gas,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",57,uknjiženo,uobičajeno stanje,useljivo,2022,visoko
111,5.0,Podbara,Podbara,3,grejanje na gas,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",61,uknjiženo,uobičajeno stanje,useljivo,2017,1
112,5.0,Banatić,Železnička stanica,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",72,uknjiženo,uobičajeno stanje,useljivo,1972,visoko
113,3.0,Salajka,Salajka,2.5,grejanje na gas,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",54,uknjiženo,uobičajeno stanje,useljivo,2022,visoko
114,5.0,Banatić,Železnička stanica,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",64,uknjiženo,uobičajeno stanje,useljivo,2014,1
115,5.0,Grbavica,Grbavica,2.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",56,uknjiženo,uobičajeno stanje,useljivo,2008,4
116,0.0,Grbavica,Grbavica,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",145,uknjiženo,uobičajeno stanje,useljivo,2010,5
117,4.0,Veternik,Veternička Rampa,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",70,uknjiženo,novo,useljivo,2022,2
118,5.0,Rotkvarija,Rotkvarija,3,centralno grejanje,prazno,ima lift (1),Kanalizacija,66,uknjiženo,novo,useljivo,2022,3
119,5.0,Avijatičarsko Naselje,Avijatičarsko Naselje,3,centralno grejanje,polunamešteno,ima lift (1),"frižider, šporet, Kanalizacija",87,uknjiženo,renovirano,useljivo,2022,3
120,3.0,Kamenjar,Alaska 11,2.5,podno grejanje,prazno,ima lift (1),"kablovska, video nadzor, klima, centralna klima, ventilacija",50,nije uknjiženo,u izgradnji,useljivo,2020,1
121,4.0,Detelinara,Detelinara,2,centralno grejanje,polunamešteno,ima lift (1),Kanalizacija,59,uknjiženo,novo,useljivo,2020,1
122,2.0,Detelinara,Nova Detelinara,2,centralno grejanje,namešteno,ima lift (1),"kablovska, internet, interfon, TV, klima, veš mašina, frižider, šporet, ležaj, Kanalizacija",26,uknjiženo,novo,useljivo,2020,3
123,3.0,Sajmište,Sajmište,1.5,centralno grejanje,prazno,ima lift (1),"kablovska, internet, interfon, TV, klima, veš mašina, frižider, šporet, ležaj, Kanalizacija",42,uknjiženo,novo,useljivo,2020,1
124,0.0,Detelinara,Orlovica Pavla,1.5,grejanje na gas,prazno,ima lift (1),"kablovska, internet, interfon, TV, klima, veš mašina, frižider, šporet, ležaj, Kanalizacija",40,uknjiženo,u izgradnji,useljivo,2020,1
125,2.0,Novo Naselje,Futoški put,3,centralno grejanje,prazno,ima lift (1),"kablovska, internet, interfon, TV, klima, veš mašina, frižider, šporet, ležaj, Kanalizacija",48,uknjiženo,uobičajeno stanje,useljivo,2020,1
126,5.0,Detelinara,Nova Detelinara,3,podno grejanje,namešteno,ima lift (1),"telefon, kablovska, internet, interfon, TV, klima, veš mašina, sudo mašina, frižider, šporet, ležaj",64,uknjiženo,novo,useljivo,2020,1
127,3.0,Veternik,Veternik,3,podno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, TV, klima, veš mašina, sudo mašina, frižider, šporet, ležaj",76,uknjiženo,novo,useljivo,2020,1
128,6.0,Liman,Liman 3,3,centralno grejanje,polunamešteno,ima lift (1),"kablovska, internet, interfon, TV, klima, sudo mašina, frižider, šporet, Kanalizacija",72,uknjiženo,renovirano,useljivo,2020,1
129,3.0,Bulevar Oslobođenja,Bulevar Oslobođenja,1.5,centralno grejanje,polunamešteno,ima lift (1),"kablovska, internet, interfon, TV, klima, sudo mašina, frižider, šporet, Kanalizacija",42,uknjiženo,uobičajeno stanje,useljivo,2020,4
130,2.0,Sajmište,Sajmište,1,centralno grejanje,polunamešteno,ima lift (1),"kablovska, internet, interfon, klima, Kanalizacija",37,uknjiženo,uobičajeno stanje,useljivo,2020,5
131,3.0,Grbavica,Grbavica,1,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, TV, frižider, šporet, ležaj, Kanalizacija",39,uknjiženo,novo,useljivo,2020,visoko
132,3.0,Detelinara,Detelinara,2,centralno grejanje,prazno,ima lift (1),Kanalizacija,50,uknjiženo,novo,useljivo,2020,visoko
133,3.0,Rotkvarija,Socijalno,1.5,centralno grejanje,prazno,ima lift (1),Kanalizacija,34,uknjiženo,uobičajeno stanje,useljivo,2010,1
134,3.0,Telep,Heroja Pinkija,2.5,grejanje na gas,namešteno,ima lift (1),"kablovska, klima, kuhinjski elementi, frižider, rerna, šporet, plakar",69,uknjiženo,novo,useljivo,2010,prizemlje
135,3.0,Rotkvarija,Socijalno,2,centralno grejanje,prazno,ima lift (1),"kablovska, klima, kuhinjski elementi, frižider, rerna, šporet, plakar",52,uknjiženo,potrebno renoviranje,useljivo,2010,prizemlje
136,3.0,Petrovaradin,Petrovaradin,2,centralno grejanje,prazno,ima lift (1),"kablovska, klima, kuhinjski elementi, frižider, rerna, šporet, plakar",40,uknjiženo,potrebno renoviranje,useljivo,2010,1
137,5.0,Stari Grad,Đorđa kodera 1,3,centralno grejanje,prazno,ima lift (2),"telefon, kablovska, video nadzor, TV, klima, centralna klima",66,u procesu uknjižavanja,novo,useljivo,2010,3
138,9.0,Stari Grad,Stari Grad,2.5,centralno grejanje,polunamešteno,ima lift (1),klima,75,uknjiženo,uobičajeno stanje,useljivo,2010,5
139,2.0,Salajka,Radoja Domanovića,1.5,grejanje na gas,prazno,ima lift (1),"telefon, interfon",27,uknjiženo,novo,useljivo,2010,prizemlje
140,4.0,Stari Grad,Centar,3,centralno grejanje,prazno,ima lift (1),"telefon, interfon",60,uknjiženo,novo,useljivo,2010,2
141,3.0,Stari Grad,Centar,1.5,centralno grejanje,prazno,ima lift (1),"telefon, interfon",46,uknjiženo,novo,useljivo,2010,2
142,3.0,Stari Grad,Centar,1.5,centralno grejanje,prazno,ima lift (1),"telefon, interfon",41,uknjiženo,novo,useljivo,2010,1
143,13.0,Grbavica,Gogoljeva,3,centralno grejanje,namešteno,ima lift (1),"telefon, klima",145,uknjiženo,novo,useljivo,2010,5
144,5.0,Grbavica,Grbavica,3,centralno grejanje,namešteno,ima lift (1),"telefon, klima",65,uknjiženo,novo,useljivo,2010,1
145,3.0,Stari Grad,Centar,1,centralno grejanje,namešteno,ima lift (1),"telefon, klima",29,uknjiženo,novo,useljivo,2010,4
146,3.0,Bulevar Oslobođenja,Bulevar Oslobođenja,2,centralno grejanje,prazno,ima lift (1),"telefon, klima",42,uknjiženo,uobičajeno stanje,useljivo,2010,3
147,4.0,Stari Grad,Kej,2,centralno grejanje,prazno,ima lift (1),"telefon, klima",55,uknjiženo,uobičajeno stanje,useljivo,2010,2
148,6.0,Detelinara,Dr Svetislava Kasapinovića,2,grejanje na gas,namešteno,ima lift (1),"telefon, klima",44,uknjiženo,uobičajeno stanje,useljivo,2010,4
149,3.0,Rotkvarija,Socijalno,3,centralno grejanje,prazno,ima lift (1),kablovska,76,uknjiženo,novo,useljivo,2010,suteren
150,5.0,Detelinara,Nova Detelinara,4.5,centralno grejanje,prazno,ima lift (1),kablovska,98,uknjiženo,uobičajeno stanje,useljivo,2011,3
151,5.0,Banatić,Železnička stanica,3,centralno grejanje,namešteno,ima lift (1),kablovska,80,uknjiženo,renovirano,useljivo,2011,8
152,8.0,Bulevar Oslobođenja,Bulevar Oslobođenja,3.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska, klima",91,uknjiženo,renovirano,useljivo,2011,3
153,4.0,Grbavica,Danila KIša,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, kuhinjski elementi",52,uknjiženo,renovirano,useljivo,2010,prizemlje
154,9.0,Grbavica,Gogoljeva,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, kuhinjski elementi",107,uknjiženo,renovirano,useljivo,2010,4
155,7.0,Stari Grad,Kej Žrtava Racije,3.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, kuhinjski elementi",73,uknjiženo,renovirano,useljivo,2010,1
156,5.0,Detelinara,Branka Bajića,2,grejanje na gas,prazno,ima lift (1),"telefon, kablovska, kuhinjski elementi",45,uknjiženo,novo,useljivo,2010,3
157,4.0,Podbara,Gundulićeva,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",43,u procesu uknjižavanja,novo,useljivo,2020,3
158,2.0,Rotkvarija,Socijalno,1,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, klima",27,uknjiženo,uobičajeno stanje,useljivo,2020,1
159,2.0,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),0.5,centralno grejanje,polunamešteno,ima lift (1),"telefon, kablovska, kuhinjski elementi",24,uknjiženo,renovirano,useljivo,2010,3
160,2.0,Detelinara,Nova Detelinara,0.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska, kuhinjski elementi",25,uknjiženo,renovirano,useljivo,2010,visoko
161,2.0,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),0.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska, kuhinjski elementi",25,uknjiženo,renovirano,useljivo,2010,2
162,4.0,Avijatičarsko Naselje,Milete Protića 1,3,centralno grejanje,prazno,ima lift (1),"kablovska, klima, kuhinjski elementi, sudo mašina, frižider, zamrzivač, mikrotalasna rerna, rerna, šporet, plakar",88,uknjiženo,renovirano,useljivo,1980,3
163,6.0,Stari Grad,Centar,3,centralno grejanje,namešteno,ima lift (1),"kablovska, internet, TV, sudo mašina, frižider, šporet, ležaj",94,uknjiženo,renovirano,useljivo,1980,3
164,3.0,Novo Naselje,Novo Naselje,1.5,centralno grejanje,namešteno,ima lift (1),klima,40,uknjiženo,uobičajeno stanje,useljivo,1980,visoko
165,5.0,Podbara,Podbara,3,centralno grejanje,namešteno,ima lift (1),klima,76,uknjiženo,uobičajeno stanje,useljivo,1980,3
166,3.0,Adice,Adice,3,podno grejanje,prazno,ima lift (1),Kanalizacija,63,uknjiženo,novo,useljivo,1980,prizemlje
167,6.0,Grbavica,Grbavica,4.5,podno grejanje,prazno,ima lift (1),Kanalizacija,117,uknjiženo,uobičajeno stanje,useljivo,1980,6
168,9.0,Grbavica,Grbavica,3.5,podno grejanje,prazno,ima lift (1),Kanalizacija,107,uknjiženo,uobičajeno stanje,useljivo,1980,4
169,8.0,Grbavica,Grbavica,5,podno grejanje,prazno,ima lift (1),Kanalizacija,157,uknjiženo,uobičajeno stanje,useljivo,1980,5
170,6.0,Novo Naselje,"NOVO NASELJE - BISTRICA, NOVI SAD",3,centralno grejanje,prazno,ima lift (1),Kanalizacija,62,uknjiženo,uobičajeno stanje,useljivo,1980,4
171,4.0,Novo Naselje,"NOVO NASELJE - BISTRICA, NOVI SAD",3,centralno grejanje,prazno,ima lift (1),Kanalizacija,65,uknjiženo,uobičajeno stanje,useljivo,1980,prizemlje
172,3.0,Liman,"LIMAN 4, NOVI SAD",1,centralno grejanje,prazno,ima lift (1),Kanalizacija,34,uknjiženo,uobičajeno stanje,useljivo,1980,5
